game_name,content,score,at
Reverse 1999,"Game nya bagus banget. Dari segi gameplay maupun grafiknya, kekurangan nya ga ada bahasa indo Jadi butuh effort buat memahami alurnya. Kedepan nya mohon untuk dipertimbangkan untuk memasukan bahasa indonesia",3,2024-11-06 09:22:36
Reverse 1999,Game story yg sangat bagus saya suka dari segi grafis. karakter. Suara. Buat kalian yg suka game story ini rekomendasi saya cuma ada kekurangan yaitu tidak ada sub indonesia,5,2024-11-05 18:01:56
Reverse 1999,Game yang bagus tpi sayang di Indonesia ga terlalu rame yang main Saya harap agar game ini bisa berkembang menjadi game yang di mainkan banyak orang,5,2024-11-05 17:55:17
Reverse 1999,Game nya sudah sangat bagus saya sangat menyukainya dan saya ingin sekali game ini dapat adaptasi dengan bahasa Indonesia plissssss 😍😍😍,5,2024-11-02 21:07:55
Reverse 1999,"Overall ini game gacha paling beda sih yg pernah gw mainin dan gw punya saran nih buat Bluepoch 1. Tambahin bahasa indonesia. Gw tau klo story nya itu udh bagus banget, tapi kadang rada gak ngerti soalnya gw gk terlalu bisa bahasa inggris 2. Fitur chat global. Klo ini di tambahin, pasti playernya gk bakal bosen deh mantengin ni game meskipun resource daily udah abis dan kita juga bisa nanya ke player yang udh jago jadi kita bisa dapet ""advice"" dari mereka Sekian dari saya semoga dibaca :)",5,2024-11-01 19:47:30
Reverse 1999,"plis gua suka banget sama ni game pengen banget ngikutin Carita nya tp sayang nya gua minim banget b inggris, tolong dev tambahin b Indonesia nya",4,2024-11-01 18:49:32
Reverse 1999,"baru juga download data sudah selesai gua gmain dulu,eh malah download data lagi yaelah habisin waktu gua aj buat ni game",1,2024-11-01 00:11:13
Reverse 1999,Yang bilang ni game jelek bijinya meledug duar duar duar di lindes tronton,5,2024-10-31 22:27:12
Reverse 1999,Mana updatenya!! Aku ingin joe!!!,5,2024-10-31 17:01:21
Reverse 1999,"The best game ever. Pendapat gw game ini udah banyak masukin aspek2 yang mendukung kualitas gamenya. Dimulai dari artstyle game ini yang benar-benar memanjakan mata, musiknya yang sangat enak didengar, design karakternya yang dibuat sebagus mungkin, gameplay yang seru dan menantang. Dan juga tidak terlalu berat kepada yang free to play. Game ini benar-benar game yang ramah kepada player f2p. Good job bluepoch, kalian telah menciptakan sebuah mahakarya yang luar biasa",5,2024-10-30 13:13:04
Reverse 1999,Tambahin bahasa indonesia min,5,2024-10-27 07:46:32
Reverse 1999,Gamenya sudah keren tapi tolong tambahin fitur reset karakter supaya gak perlu kumpulin bahan upgrade karakter lagi dan perbanyak event untuk mendapatkan clear drop supaya makin enak buat di mainin dan selebihnya udah bagus gamenya,4,2024-10-24 18:36:41
Reverse 1999,"dari segi grafik, gameplay, desain character, skill2 character semua nya bagus banget, tapi permasalahan nya kok aku busuk mulu ya rate off mulu, tapi ya dari semua segi ni game bagus banget kok",5,2024-10-24 06:52:24
Reverse 1999,"Game ini pitynya buruk, rate gacha jarang dapat bintang 6 :/",4,2024-10-22 01:07:07
Reverse 1999,"game bagus,potray ga terlalu penting selama gda PVP,smoga kedepannya ttep fokus gameplay kek sekarang dan gausah di tambah PVP,yg ada malah jadi game p2w",5,2024-10-20 11:20:32
Reverse 1999,"visual bagus, desain karakter bagus, cerita bagus, voice karakter bagus, cerita juga bagus.",5,2024-10-19 05:43:15
Reverse 1999,"Upgrade 1 hero aja lama banget, Bahan craft nya susah di dapetin, Drop resource sangat sedikit",3,2024-10-18 19:22:27
Reverse 1999,Game Turn-based yang ramah untuk F2P dan story yang menarik membuatku semakin betah bermain ini. Dengan combat yang cukup variatif game ini tidak bikin gampang bosan.,5,2024-10-18 17:56:48
Reverse 1999,Ganbate,5,2024-10-18 10:15:31
Reverse 1999,Keep up,5,2024-10-16 16:58:03
Reverse 1999,ini kenapa GK bisa login,2,2024-10-16 15:06:10
Reverse 1999,"PEAK GAME, Game ini best banget wajib mainin. tapi kadang force close mulu anjir (rating segini dulu)",4,2024-10-16 13:28:19
Reverse 1999,Menurutku game ini dari segi grafik ama art style udah bagus banget 👍👍 kalau story mah berhubung player newbie jadi baru sedikit . Saya kasih saran setiap karakter nya ada tampilan animasi interaktif sub indo juga tambahin soalnya saya sebagai pecinta game story sering bermain game yang sub Inggris jadi tidak terlalu mengerti thanks Dev segitu aja saran saya,5,2024-10-16 06:15:04
Reverse 1999,Pengemasan alur main story nya mantep,5,2024-10-15 21:30:39
Reverse 1999,Game nya sangat bagus dan juga keren ku harap game ini punya bahasa Indonesia,5,2024-10-13 12:12:40
Reverse 1999,game baik 👍,5,2024-10-13 02:08:02
Reverse 1999,The heck ini game all in sama pembuat nya,5,2024-10-12 22:49:06
Reverse 1999,sangat seru,5,2024-10-12 09:34:44
Reverse 1999,Ini gmn yah di HP saya kan ada ruang sisa 7gb tapi pas instal malah di suruh hapus aplikasi sebesar 5gb Kalau bisa tolong perbaiki,1,2024-10-12 00:33:06
Reverse 1999,"Secara overall udah bagus banget, characternya menarik dan story nya juga menarik Tapi setiap kali saya mau ngulti melania selalu force close dan itu sangat mengesalkan Apa lagi kalau limbo udah mau menang dan tinggal ngulti sekali lagi, malah force close dan pas saya buka game nya lagi jadi reset Mohon diperbaiki ya, nanti saya kasih bintang 5🙏",4,2024-10-10 14:18:15
Reverse 1999,Ini game cerita nya unik dan fresh tapi yang gw ga suka gaada bahasa Indonesia nya coba kalau ada makin seru ini game buat di mainin apalagi,4,2024-10-09 10:02:01
Reverse 1999,"Game bagus, VA bagus, semua bagus, cuma campaignnya aja yang repetitif dan tambahkan multiplayer biar asik, dan juga gacha yang adil",4,2024-10-09 06:57:01
Reverse 1999,Desain karakter nya bagus mekanik game nya menarik + story nya yg gila bagus banget,5,2024-10-09 06:00:45
Reverse 1999,"Suka banget sama desain character, animasi juga alur story dari setiap chapter. Tapi karena Turn based jadi sedikit membuat bosan tapi okelah",5,2024-10-07 16:13:50
Reverse 1999,"Game Bagus. Developernya bikin game niat bgt. Update cepet, cerita bagus + bansosnya gacor. Sangat direkomendasikan",5,2024-10-05 21:54:40
Reverse 1999,Game paling indah untuk sekelas game turn base gratis,5,2024-10-04 17:44:15
Reverse 1999,Dermawan,4,2024-10-04 09:48:42
Reverse 1999,"Keren ini game sumpah, ga ngebosenin. Untuk dapetin char *6 juga ga terlalu susah, asal sabar aja ngumpulin air mata (berlian) buat gacha. Banyak giftcode juga ko, nyari bahan untuk upgrade char juga gampang. Saran aja untuk developer, kalau replay chapter untuk dapetin bahan upgrade Hero nya di tambahin jangan cuma sampai 4x kalau bisa sampai 10x juga cukup bgt itu.🙏🏻👍🏻👍🏻👍🏻👍🏻👍🏻",5,2024-10-02 08:21:03
Reverse 1999,"mantap grafik bagus, secara gameplay juga bagus",5,2024-10-02 07:51:51
Reverse 1999,Gamenya bagus,5,2024-10-01 16:59:17
Reverse 1999,I like this game but pleaseee make bahasa Indonesia,4,2024-10-01 15:11:24
Reverse 1999,Ampas banget gachanya asuh,5,2024-10-01 03:26:27
Reverse 1999,"Plus -Desain char: Bagus,L2D mulus, jarang yang terbuka -Depth: Parah, char yg ga bisa di pake aja dibikin detail ama pasiv²nya map juga wow -Story: seru kaga boring (menurut w)apalagi dub en nya enak jd betah aja dengernya -Grind juga cukup mudah -Salah satu game yang mau kupake dub en ngomong ada logat dan bahasa campuran sesuai asal char nya Cons -Per gachan: ga ada ampun sbg F2P harus rajin menabung -Bansos: bisa di bilang kurang bisa dibilang engga (Yang di atas menurut w masih fair la)",5,2024-09-30 23:23:37
Reverse 1999,"Art style canvas yang menarik, animasi yang cantik, memang bagus. Minus 1, untuk material gacha seperti rain drop/unilog jangan terlalu sedikit atau pelit. Terlalu suffer, serta material upgrade character dipermudah",4,2024-09-30 21:40:50
Reverse 1999,"ini bener² keren banget story nya, VA nya ga usah ragu buat download ini game di jamin idup elu makin adem.",5,2024-09-30 07:08:14
Reverse 1999,"Tambahkan bahasa Indonesia admin,saya tunggu secepatnya 😡",5,2024-09-29 19:55:41
Reverse 1999,"Gemenya bagus, desain karakternya niat dan detail. Dan tolong untuk menambahkan bahasa Indonesia agar bisa mengikuti alur ceritanya dengan lebih baik, karena saya masih pelajar SMP jadi belum mahir untuk memahami jalan ceritanya, dan saya ingin sekali jika developer ingin menambahkan char Indonesia dibuat sedikit ada unsur kebudayaannya, saya rasa bagus jika diterapkan karena budaya kami banyak dan berbeda-beda serta unik.. terimakasih teruntuk developernya telah menciptakan geme sebagus ini ♥️",5,2024-09-28 16:13:41
Reverse 1999,"Buat saya ini game turn base yang bener bener turn base paling bagus. Dari desain karakter yang unik dan bisa dibilang ada seni nya. Untuk story sudah perfect, menarik dan punya writing style yang sangat baik. Music dari game nya jg bagus dalam artian bisa diterima semua orang dan memorable. System gacha, rewards, dan free pulls tidak kikir. Panjang-panjang game baik. Dan untuk En VA tidak perlu di mention, sudah terlalu perfect.",5,2024-09-26 22:38:50
Reverse 1999,"Keren dub Inggrisnya bagus,cerita bagus,grafik dan visualnya lucu dan bagus,musiknya bagus,gacha ramah,banyak hadiahnya,cuman kurang terjemahan Indonesia saja, good game😁👍👍.",5,2024-09-26 16:55:53
Reverse 1999,Tolong tambahkan bahasa indonesia,5,2024-09-26 10:02:56
Reverse 1999,"Windsong gadapet , Lucy gadapet jga, kedua banner tersebut dapet voyager, Padahal udah pity, resource habis",1,2024-09-25 14:18:44
Reverse 1999,kalo bisa ditambahin bahasa indonesia sih soalnya skill bahasa inggris gw masih bayi,5,2024-09-24 06:33:27
Reverse 1999,"Gamenya bagus gak kayak game lain pokok nya sehat sehat selalu game baik! Oh ya untuk orang yang ngomong ngestuck ,pas ekstrak file ngestuck dan layar hitam ya itu hp lu gak kuat jangan salahin game nya gw aja main di ram 2 aja bisa",5,2024-09-24 06:32:29
Reverse 1999,"Bagus banget, hampir semua karakter dalam game cantik gak pamer badan, pokoknya semua karakter pure cantik, terus reward game masih seimbang, storynnya juga bagus, vc juga bagus di bahasa apa pun, game gacha paling perfect menurut ku, tapi, bisa tambahin tempat farming resource gak? Masalah utama ku cuman dust dan sharpodonty yang kritis",5,2024-09-23 16:58:41
Reverse 1999,Gak ada hadiah comeback,3,2024-09-22 18:59:05
Reverse 1999,"Aku sangat ingin menikmati story game ini namun aku bukanlah mamang gufron yang bisa semua bahasa, dapatkah kalian tambahkan bahasa indonesia dalam game ini? Kumohon!!!!",5,2024-09-21 15:00:00
Reverse 1999,Grafik skill dan tehnik pembuatan gamenya Bagus... beda dari yang lain ini cara bermain turn basenya...,5,2024-09-21 13:26:46
Reverse 1999,"Opini saya secara gameplay memang sedikit membosankan tapi untuk orang yang malas tapi kekeh pengen grinding ini sangat worth it untuk saya, tapi di sisi lain setiap karakternya punya desain yang sangat menarik, cerita yang saya rasa cukup menarik terlebih dub EN yang punya banyak aksen untuk setiap karakternya jadi poin plus tambahan buat game ini.",5,2024-09-21 08:07:06
Reverse 1999,Rate nya busuk kena rate off mulu mana latar belakang nya gak bisa di ganti,2,2024-09-20 12:20:05
Reverse 1999,"Nostalgia, calming, Estetik, music rilief cerita seru, bahkan dunia tidak bisa menjelaskan senangnya aku bertemu dengan game ini",5,2024-09-20 11:36:22
Reverse 1999,mantap bet bangke,5,2024-09-20 08:51:00
Reverse 1999,"Suka sama style dari karakternya yang unik, dari segi story sudah bagus.",5,2024-09-20 08:23:28
Reverse 1999,"Mengapa update patch 1.9 error terus? Download 8.9 gb hingga selesai namun file rusak, dimulai dari 1.8 gb lagi. Saya sebagai pengguna paket data merasa risih akan hal ini",3,2024-09-20 00:28:35
Reverse 1999,Story seru gameplay mudah dipahami pengisi suara setiap karakter punya ciri khasnya masing-masing rate gacha lumayan devnya dermawan🥰 overall dari pengalaman saya bermain game ini sangat memuaskan!,5,2024-09-19 21:19:23
Reverse 1999,"Dari segi grafik keren si, tapi kalo bisa tambah bahasa Indonesia lebih bagus lagi, karna ada beberapa kosakata bahasa inggris yg masih awam",5,2024-09-19 20:30:18
Reverse 1999,Mantap,5,2024-09-19 20:17:24
Reverse 1999,"Di mid game agak susah cari resource karena jarang main aja, overall PERFECT banget bagi saya",5,2024-09-19 20:16:59
Reverse 1999,"Updatenya terlalu besar awal update playstore 1gb, masuk hampir 3gb untuk sekelas turnbase terlalu besar.",3,2024-09-19 19:53:44
Reverse 1999,"Keren, game santai bnyak bansosnya cuma harus rajin login aja",5,2024-09-19 19:53:04
Reverse 1999,"saya ingin pihak developer menambahkan bahasa Indonesia karna mempermudah kami memahami isi cerita & semakin betah memainkan REVERSE 1999 terutama untuk player indonesia, malaysia, singapura",5,2024-09-19 19:50:41
Reverse 1999,"""Peak""! Gaya UI/UX unik, karakter ciamik, pertarungan epik, tugas harian ga pelik, dan cerita-cerita yang asyik. Ramah f2p, tapi juga memberi ruang untuk whale berekspresi—entah lewat Portrait atau Garment. Reverse 1999 memberi pengetahuan bahwa ada sejumlah pengisi suara berbahasa Inggris yang luar biasa (aku padamu, Carina Reeves sebagai Regulus). Aku menikmati bahasa Inggris, tapi terjemahan Bahasa Indonesia mungkin ga ada salahnya untuk ke depannya. ""May the light be with us!""",5,2024-09-19 19:18:32
Reverse 1999,"Overall bagus, design char cwe cakep gk terlalu terbuka dan terkesan elegant, story bagus plot dan VA totalitas khususnya English, gk ada bahasa Indo? That's a problem? Tentu saja tidak",5,2024-09-19 18:36:09
Reverse 1999,"Tidak bisa update karena memerlukan ruang terlalu banyak, padahal kosong 13 gb",1,2024-09-19 18:26:34
Reverse 1999,Peak,5,2024-09-19 18:19:47
Reverse 1999,"game nya sangat seru dan desain karakter nya sangat bagus story nya juga bagus tetapi mengapa kalau update membutuh kan size yg sangat besar, padahal penyimpanan saya ada 5gb mengapa harus membersihkan penyimpanan lagi sebesar 11gb saya tidak paham dengan sistem seperti ini. jadi saya berharap kedepannya akan meringankan size dari game ini",2,2024-09-19 18:17:48
Reverse 1999,"Semakin lama game disetiap eventnya jadi semakin membosankan Krn konsepnya cuma copy paste, yg beda ditiap eventnya cuma cerita sama karakternya aja yg baru",3,2024-09-19 17:47:37
Reverse 1999,"GAMEE KERENN BANGET, JADI FAVORITE INI MAH..engga ada kurang cuman saran saya sih, berharap ada char indonesia membanggakan penduduk indonesia melihat karya game r1999, dengan char indo (pengen ada yg pakai baju adat indonesia, apa saja🙏🙏😔) Aku kasih bintang lima !!! semangat atmin bluepoch, tidak kikir, game baik banyak bansos lup 💞",5,2024-09-19 17:16:49
Reverse 1999,"Overall dari segi gameplay, bg music, voice acting, animasi dan story nya udh dikemas dengan sangat bagus. Semoga untuk kedepannya makin berkembang lagi ini game.",5,2024-09-19 01:07:43
Reverse 1999,"Yah sudah 9 bulan diriku bermain ini game dan dari segi grafik,gameplay dan story game ini sudah bisa dibilang sempurna karena gameplay nya simple tapi cukup menantang, akan tetapi ada sedikit kekurangan yaitu energi yg bisa dibilang sangat sedikit, yang membuat farm di early lumayan sulit tapi rasa sulitnya akan semakin berkurang seiring berjalannya waktu karena hal yg diperlukan akan semakin dikit untuk dan untuk developer mohon adakan subtilte Indonesia kebanyakan orng indo tidak bisa inggris",5,2024-09-18 01:19:11
Reverse 1999,"Bahasa Inggrisnya Sulit Dipahami Woi, Tapi Overall Best Game Ever, Setiap Story Selalu Buka Tutup Translate",5,2024-09-15 21:22:28
Reverse 1999,"Sumpah ini game bagus bngt anjir, salah satu yang terbaik mungkin untuk sekelas game gacha turn base. Bagian favorit gw dari game ini tuh di story nya yang kompleks, kadang terlalu kompleks sampe kagak ngerti wkwkw. Nih game kagak kikir btw, di patch 2.1(kalo gk salah) bakal ad b6 gratis. Panjang panjang game baik 😘😘😘😍😘",5,2024-09-15 20:58:33
Reverse 1999,Gamenya sangat bagus karena saya belum mencobanya,5,2024-09-15 17:21:15
Reverse 1999,Bagus dari segi gameplay sesuai selera masing masing ada yang suka turn based dan ada yang juga tidak suka tetapi hal yang bikin gampelaynya gak bosen itu animasinya sih gokil banget efeknya waww habis itu storynya juga mantap perfect saya bisa kasih bintang 10/10 kalau bisa,5,2024-09-13 20:23:53
Reverse 1999,Terimakasih game baik,5,2024-09-11 19:20:15
Reverse 1999,Saya sangat menyukai game ini namun sulit memahami game karena kendala bahasa yang tidak mencantumkan bahasa Indonesia sangat menyulitkan saya. Olah karena itu saya meng hapus aplikasi ini,1,2024-09-09 18:41:35
Reverse 1999,tambahkan bahasa Indonesia secepatnya!,5,2024-09-09 17:25:17
Reverse 1999,"Dari pengalaman bermain saya game ini bagus dari segi grafik dan juga animasi, gamplay yang sangat mudah dan juga event yang sangat menarik, untuk segi story juga enak di liat, game 99% tidak ada kekurangan... Kenapa saya mengatakan 99%?? karena 1% nya tidak ada bahasa Indonesia, untuk pihak bluepoch tolong tambahkan bahasa Indonesia agar enak untuk dimainkan, kebanyakan saya main agak kurang mengerti alur story nya, saya kasih bintang 4 terlebih dahulu... Untuk pihak bluepoch... terimakasih🙏🙏",4,2024-09-09 14:42:35
Reverse 1999,Sehat sehat game baik,5,2024-09-09 13:39:37
Reverse 1999,"Game gacha terunik dan paling dermawan yang pernah gw mainin! Good job, Bluepoch!",5,2024-09-08 20:27:03
Reverse 1999,Saya sangat suka game ini tapi sayang tidak ada subtitle Indonesianya jadi saya mohon developer untuk menambahkan subtitle Indonesia agar lebih mudah di pahami alur ceritanya oleh orang yang minim bahasa inggris seperti saya,4,2024-09-08 19:52:48
